Image_Path,Wavelength_nm,Scattering_Coefficient,Anisotropy,Absorption_Coefficient
IMAGES/483.png,450,1.833333333,0.828888889,1.5
IMAGES/484.png,450,1.833333333,0.861111111,1.344444444
IMAGES/485.png,650,1.833333333,0.7,1.344444444
IMAGES/486.png,450,2.055555556,0.925555556,1.344444444
IMAGES/487.png,450,1.833333333,0.99,1.344444444
IMAGES/488.png,780,2.055555556,0.732222222,0.411111111
IMAGES/489.png,450,1.611111111,0.925555556,1.5
IMAGES/490.png,532,1.166666667,0.7,0.411111111
IMAGES/491.png,780,0.5,0.7,0.411111111
IMAGES/492.png,650,2.277777778,0.861111111,0.255555556
IMAGES/493.png,450,0.5,0.925555556,0.411111111
IMAGES/494.png,532,0.722222222,0.99,1.5
IMAGES/495.png,532,0.722222222,0.99,0.411111111
IMAGES/496.png,450,0.722222222,0.925555556,0.566666667
IMAGES/497.png,450,0.722222222,0.957777778,0.566666667
IMAGES/498.png,780,1.611111111,0.828888889,0.411111111
IMAGES/499.png,650,0.722222222,0.925555556,0.877777778
IMAGES/500.png,532,0.5,0.957777778,0.722222222
IMAGES/501.png,650,2.055555556,0.764444444,1.188888889
IMAGES/502.png,780,1.388888889,0.925555556,0.411111111
IMAGES/503.png,650,2.055555556,0.796666667,1.033333333
IMAGES/504.png,532,0.722222222,0.828888889,1.5
IMAGES/505.png,450,2.277777778,0.861111111,0.722222222
IMAGES/506.png,780,2.055555556,0.957777778,1.188888889
IMAGES/507.png,780,1.388888889,0.7,0.722222222
IMAGES/508.png,532,1.166666667,0.764444444,1.188888889
IMAGES/509.png,532,0.722222222,0.764444444,1.5
IMAGES/510.png,780,0.5,0.957777778,1.188888889
IMAGES/511.png,650,1.166666667,0.828888889,1.188888889
IMAGES/512.png,450,0.5,0.925555556,1.033333333
IMAGES/513.png,532,1.388888889,0.764444444,0.411111111
IMAGES/514.png,450,2.5,0.764444444,1.344444444
IMAGES/515.png,780,1.833333333,0.925555556,0.722222222
IMAGES/516.png,650,1.611111111,0.764444444,0.566666667
IMAGES/517.png,650,1.611111111,0.99,0.566666667
IMAGES/518.png,650,0.722222222,0.957777778,1.033333333
IMAGES/519.png,780,1.611111111,0.893333333,0.566666667
IMAGES/520.png,532,1.611111111,0.732222222,1.033333333
IMAGES/521.png,450,1.611111111,0.861111111,0.566666667
IMAGES/522.png,780,2.5,0.764444444,0.1
IMAGES/523.png,532,1.611111111,0.796666667,0.722222222
IMAGES/524.png,650,1.166666667,0.732222222,0.877777778
IMAGES/525.png,780,0.722222222,0.732222222,1.188888889
IMAGES/526.png,780,0.722222222,0.796666667,0.566666667
IMAGES/527.png,650,0.5,0.861111111,0.411111111
IMAGES/528.png,532,1.833333333,0.732222222,0.411111111
IMAGES/529.png,650,2.277777778,0.99,0.411111111
IMAGES/530.png,450,0.722222222,0.828888889,0.1
IMAGES/531.png,450,2.055555556,0.957777778,0.566666667
IMAGES/532.png,650,2.277777778,0.732222222,0.411111111
IMAGES/533.png,450,1.833333333,0.828888889,0.566666667
IMAGES/534.png,450,1.166666667,0.99,0.255555556
IMAGES/535.png,532,0.944444444,0.925555556,1.5
IMAGES/536.png,450,2.055555556,0.764444444,0.877777778
IMAGES/537.png,532,1.611111111,0.925555556,0.877777778
IMAGES/538.png,780,1.611111111,0.99,1.5
IMAGES/539.png,650,1.388888889,0.764444444,1.033333333
IMAGES/540.png,780,2.277777778,0.99,0.877777778
IMAGES/541.png,450,1.388888889,0.861111111,0.722222222
IMAGES/542.png,532,1.833333333,0.7,1.033333333
IMAGES/543.png,532,0.944444444,0.732222222,0.566666667
IMAGES/544.png,450,1.833333333,0.957777778,0.722222222
IMAGES/545.png,780,0.722222222,0.925555556,0.566666667
IMAGES/546.png,450,0.722222222,0.796666667,1.188888889
IMAGES/547.png,780,0.722222222,0.861111111,1.188888889
IMAGES/548.png,650,0.944444444,0.99,1.344444444
IMAGES/549.png,532,2.055555556,0.893333333,1.188888889
IMAGES/550.png,450,0.722222222,0.99,0.255555556
IMAGES/551.png,780,1.388888889,0.925555556,0.722222222
IMAGES/552.png,532,0.5,0.732222222,1.5
IMAGES/553.png,780,2.277777778,0.893333333,0.411111111
IMAGES/554.png,650,2.055555556,0.732222222,0.1
IMAGES/555.png,450,2.5,0.7,0.566666667
IMAGES/556.png,450,1.388888889,0.861111111,0.722222222
IMAGES/557.png,532,0.5,0.764444444,0.877777778
IMAGES/558.png,532,2.5,0.957777778,0.255555556
IMAGES/559.png,532,2.277777778,0.796666667,1.033333333
IMAGES/560.png,450,1.611111111,0.7,0.877777778
IMAGES/561.png,780,1.833333333,0.861111111,0.1
IMAGES/562.png,780,1.166666667,0.828888889,0.1
IMAGES/563.png,650,1.611111111,0.99,1.5
IMAGES/564.png,650,2.055555556,0.957777778,0.877777778
IMAGES/565.png,650,1.388888889,0.732222222,0.411111111
IMAGES/566.png,532,1.388888889,0.764444444,0.877777778
IMAGES/567.png,450,1.611111111,0.957777778,0.722222222
IMAGES/568.png,532,0.5,0.732222222,0.877777778
IMAGES/569.png,532,0.722222222,0.99,1.188888889
IMAGES/570.png,650,1.833333333,0.893333333,0.722222222
IMAGES/571.png,650,2.055555556,0.732222222,0.722222222
IMAGES/572.png,780,0.722222222,0.7,1.033333333
IMAGES/573.png,780,0.722222222,0.861111111,1.5
IMAGES/574.png,532,2.277777778,0.925555556,1.5
IMAGES/575.png,650,1.833333333,0.732222222,1.033333333
IMAGES/576.png,780,0.722222222,0.925555556,1.5
IMAGES/577.png,450,0.944444444,0.828888889,0.877777778
IMAGES/578.png,650,2.5,0.893333333,0.566666667
IMAGES/579.png,532,2.055555556,0.861111111,1.344444444
IMAGES/580.png,532,1.166666667,0.7,0.722222222
IMAGES/581.png,450,1.611111111,0.99,0.1
IMAGES/582.png,450,0.944444444,0.796666667,1.5
IMAGES/583.png,450,1.611111111,0.99,1.5
IMAGES/584.png,780,0.722222222,0.957777778,1.188888889
IMAGES/585.png,532,2.277777778,0.764444444,0.411111111
IMAGES/586.png,780,2.277777778,0.764444444,0.1
IMAGES/587.png,532,1.833333333,0.732222222,1.033333333
IMAGES/588.png,780,1.166666667,0.732222222,0.566666667
IMAGES/589.png,450,0.722222222,0.796666667,0.411111111
IMAGES/590.png,650,1.388888889,0.7,1.5
IMAGES/591.png,532,2.277777778,0.828888889,0.411111111
IMAGES/592.png,650,2.055555556,0.828888889,0.722222222
IMAGES/593.png,780,1.611111111,0.893333333,0.1
IMAGES/594.png,532,1.833333333,0.861111111,0.1
IMAGES/595.png,650,1.611111111,0.893333333,0.722222222
IMAGES/596.png,532,1.388888889,0.732222222,0.877777778
IMAGES/597.png,780,1.166666667,0.925555556,0.411111111
IMAGES/598.png,780,1.611111111,0.7,0.255555556
IMAGES/599.png,650,1.166666667,0.796666667,1.033333333
IMAGES/600.png,650,2.5,0.732222222,1.033333333
IMAGES/601.png,532,0.722222222,0.893333333,0.1
IMAGES/602.png,450,0.944444444,0.925555556,1.188888889
IMAGES/603.png,650,0.944444444,0.861111111,0.722222222
IMAGES/604.png,532,0.722222222,0.7,1.5
IMAGES/605.png,532,2.055555556,0.732222222,1.033333333
IMAGES/606.png,780,0.722222222,0.7,0.722222222
IMAGES/607.png,650,2.277777778,0.957777778,0.566666667
IMAGES/608.png,450,1.388888889,0.957777778,1.033333333
IMAGES/609.png,450,2.5,0.732222222,1.5
IMAGES/610.png,450,2.5,0.764444444,0.877777778
IMAGES/611.png,780,0.722222222,0.861111111,1.188888889
IMAGES/612.png,650,2.5,0.861111111,1.033333333
IMAGES/613.png,532,0.722222222,0.828888889,1.188888889
IMAGES/614.png,650,0.5,0.7,0.1
IMAGES/615.png,532,0.722222222,0.925555556,1.188888889
IMAGES/616.png,450,1.611111111,0.764444444,1.344444444
IMAGES/617.png,650,2.055555556,0.861111111,0.566666667
IMAGES/618.png,780,0.722222222,0.99,0.411111111
IMAGES/619.png,450,0.722222222,0.828888889,0.255555556
IMAGES/620.png,650,2.277777778,0.957777778,0.566666667
IMAGES/621.png,532,2.5,0.957777778,1.344444444
IMAGES/622.png,450,0.5,0.99,0.566666667
IMAGES/623.png,532,2.5,0.99,0.722222222
IMAGES/624.png,650,0.722222222,0.796666667,1.188888889
IMAGES/625.png,650,2.055555556,0.828888889,1.5
IMAGES/626.png,450,0.5,0.732222222,0.566666667
IMAGES/627.png,450,1.833333333,0.7,1.188888889
IMAGES/628.png,650,2.5,0.764444444,0.1
IMAGES/629.png,780,2.5,0.828888889,0.1
IMAGES/630.png,650,0.944444444,0.764444444,0.1
IMAGES/631.png,650,2.5,0.7,0.255555556
IMAGES/632.png,450,0.944444444,0.893333333,0.722222222
IMAGES/633.png,532,1.611111111,0.7,0.722222222
IMAGES/634.png,650,0.722222222,0.893333333,1.5
IMAGES/635.png,532,2.5,0.7,0.877777778
IMAGES/636.png,532,1.833333333,0.764444444,0.1
IMAGES/637.png,650,0.944444444,0.828888889,1.5
IMAGES/638.png,532,0.944444444,0.957777778,0.1
IMAGES/639.png,650,0.5,0.861111111,0.255555556
IMAGES/640.png,780,1.833333333,0.764444444,0.411111111
IMAGES/641.png,650,0.944444444,0.957777778,0.722222222
IMAGES/642.png,532,1.166666667,0.764444444,1.344444444
IMAGES/643.png,532,0.5,0.796666667,0.722222222
IMAGES/644.png,450,2.277777778,0.732222222,0.877777778
IMAGES/645.png,450,1.388888889,0.893333333,0.255555556
IMAGES/646.png,650,1.166666667,0.99,0.566666667
IMAGES/647.png,650,0.944444444,0.732222222,0.1
IMAGES/648.png,650,1.611111111,0.732222222,1.033333333
IMAGES/649.png,532,0.722222222,0.828888889,1.033333333
IMAGES/650.png,780,1.611111111,0.957777778,0.877777778
IMAGES/651.png,780,0.722222222,0.893333333,0.411111111
IMAGES/652.png,450,0.722222222,0.861111111,0.877777778
IMAGES/653.png,532,1.388888889,0.99,1.033333333
IMAGES/654.png,450,0.5,0.796666667,1.033333333
IMAGES/655.png,780,2.055555556,0.861111111,1.344444444
IMAGES/656.png,780,2.277777778,0.925555556,0.722222222
IMAGES/657.png,450,1.166666667,0.861111111,0.411111111
IMAGES/658.png,532,2.5,0.925555556,0.1
IMAGES/659.png,650,2.5,0.893333333,0.566666667
IMAGES/660.png,450,0.722222222,0.893333333,1.344444444
IMAGES/661.png,780,2.277777778,0.99,1.344444444
IMAGES/662.png,532,1.611111111,0.861111111,0.255555556
IMAGES/663.png,450,2.055555556,0.861111111,1.344444444
IMAGES/664.png,650,0.5,0.732222222,0.566666667
IMAGES/665.png,650,1.388888889,0.861111111,0.255555556
IMAGES/666.png,780,1.611111111,0.764444444,0.411111111
IMAGES/667.png,780,1.388888889,0.957777778,0.255555556
IMAGES/668.png,450,2.277777778,0.925555556,0.411111111
IMAGES/669.png,780,1.833333333,0.861111111,0.566666667
IMAGES/670.png,650,1.611111111,0.764444444,0.722222222
IMAGES/671.png,450,0.944444444,0.732222222,0.411111111
IMAGES/672.png,532,1.388888889,0.925555556,0.255555556
IMAGES/673.png,780,0.722222222,0.7,0.722222222
IMAGES/674.png,780,0.722222222,0.764444444,1.344444444
IMAGES/675.png,650,1.388888889,0.861111111,0.566666667
IMAGES/676.png,532,1.611111111,0.828888889,0.1
IMAGES/677.png,650,2.055555556,0.732222222,0.411111111
IMAGES/678.png,650,1.166666667,0.7,1.033333333
IMAGES/679.png,450,1.166666667,0.925555556,1.344444444
IMAGES/680.png,650,0.944444444,0.764444444,0.877777778
IMAGES/681.png,650,2.277777778,0.764444444,0.255555556
IMAGES/682.png,450,2.277777778,0.828888889,0.566666667
IMAGES/683.png,780,2.5,0.7,0.255555556
IMAGES/684.png,450,0.5,0.925555556,1.344444444
IMAGES/685.png,532,2.277777778,0.7,1.5
IMAGES/686.png,650,1.611111111,0.7,1.5
IMAGES/687.png,650,2.055555556,0.99,1.033333333
IMAGES/688.png,532,0.944444444,0.828888889,0.411111111
IMAGES/689.png,450,2.277777778,0.957777778,0.566666667
IMAGES/690.png,650,1.611111111,0.99,0.877777778
IMAGES/691.png,532,1.166666667,0.99,0.411111111
IMAGES/692.png,780,1.611111111,0.828888889,0.1
IMAGES/693.png,532,1.611111111,0.861111111,0.1
IMAGES/694.png,780,2.055555556,0.732222222,0.255555556
IMAGES/695.png,532,0.944444444,0.732222222,0.877777778
IMAGES/696.png,780,1.166666667,0.957777778,0.722222222
IMAGES/697.png,650,0.944444444,0.925555556,1.188888889
IMAGES/698.png,780,1.166666667,0.861111111,0.722222222
IMAGES/699.png,532,2.5,0.861111111,0.255555556
IMAGES/700.png,780,2.5,0.893333333,0.566666667
IMAGES/701.png,780,2.277777778,0.861111111,1.188888889
IMAGES/702.png,450,2.5,0.861111111,1.188888889
IMAGES/703.png,532,2.5,0.764444444,1.033333333
IMAGES/704.png,532,1.388888889,0.893333333,0.722222222
IMAGES/705.png,650,2.055555556,0.925555556,0.411111111
IMAGES/706.png,450,2.055555556,0.925555556,1.033333333
IMAGES/707.png,532,0.5,0.893333333,0.411111111
IMAGES/708.png,780,0.722222222,0.764444444,0.722222222
IMAGES/709.png,450,2.055555556,0.828888889,0.255555556
IMAGES/710.png,450,2.277777778,0.861111111,0.1
IMAGES/711.png,450,2.277777778,0.957777778,0.1
IMAGES/712.png,532,1.388888889,0.828888889,0.566666667
IMAGES/713.png,532,0.944444444,0.7,1.5
IMAGES/714.png,780,2.5,0.732222222,0.566666667
IMAGES/715.png,780,2.277777778,0.732222222,0.722222222
IMAGES/716.png,780,0.5,0.7,1.033333333
IMAGES/717.png,450,2.5,0.861111111,1.188888889
IMAGES/718.png,532,2.5,0.828888889,0.877777778
IMAGES/719.png,780,0.722222222,0.99,0.411111111
IMAGES/720.png,780,1.611111111,0.7,1.344444444
IMAGES/721.png,532,2.277777778,0.861111111,1.188888889
IMAGES/722.png,650,2.277777778,0.7,1.5
IMAGES/723.png,780,0.722222222,0.925555556,1.5
IMAGES/724.png,532,0.722222222,0.7,0.255555556
IMAGES/725.png,650,1.611111111,0.99,1.5
IMAGES/726.png,780,2.055555556,0.957777778,1.188888889
IMAGES/727.png,450,1.833333333,0.7,0.566666667
IMAGES/728.png,650,1.166666667,0.764444444,0.877777778
IMAGES/729.png,650,0.722222222,0.7,0.566666667
IMAGES/730.png,532,2.055555556,0.796666667,1.188888889
IMAGES/731.png,532,2.277777778,0.99,1.188888889
IMAGES/732.png,650,2.5,0.7,0.877777778
IMAGES/733.png,450,2.5,0.99,0.255555556
IMAGES/734.png,650,2.5,0.861111111,0.566666667
IMAGES/735.png,532,1.166666667,0.893333333,1.5
IMAGES/736.png,780,1.833333333,0.764444444,1.033333333
IMAGES/737.png,450,0.5,0.893333333,0.877777778
IMAGES/738.png,532,2.277777778,0.893333333,1.188888889
IMAGES/739.png,450,2.277777778,0.7,0.877777778
IMAGES/740.png,650,1.611111111,0.828888889,0.411111111
IMAGES/741.png,650,2.277777778,0.957777778,1.5
IMAGES/742.png,780,2.277777778,0.925555556,0.566666667
IMAGES/743.png,450,2.277777778,0.732222222,0.566666667
IMAGES/744.png,532,2.5,0.893333333,0.566666667
IMAGES/745.png,532,2.277777778,0.796666667,0.411111111
IMAGES/746.png,450,0.722222222,0.828888889,0.722222222
IMAGES/747.png,450,1.833333333,0.764444444,1.344444444
IMAGES/748.png,532,2.055555556,0.7,1.033333333
IMAGES/749.png,650,0.944444444,0.764444444,0.566666667
IMAGES/750.png,780,1.388888889,0.828888889,0.566666667
IMAGES/751.png,450,2.5,0.957777778,0.877777778
IMAGES/752.png,650,2.055555556,0.7,1.5
IMAGES/753.png,532,0.5,0.764444444,1.033333333
IMAGES/754.png,650,1.388888889,0.732222222,1.344444444
IMAGES/755.png,650,2.5,0.925555556,0.411111111
IMAGES/756.png,650,2.5,0.99,0.877777778
IMAGES/757.png,532,2.277777778,0.925555556,0.722222222
IMAGES/758.png,780,1.833333333,0.99,0.255555556
IMAGES/759.png,532,1.833333333,0.828888889,0.411111111
IMAGES/760.png,780,2.055555556,0.7,1.5
IMAGES/761.png,450,2.055555556,0.893333333,0.877777778
IMAGES/762.png,650,1.611111111,0.732222222,1.344444444
IMAGES/763.png,532,0.5,0.925555556,0.877777778
IMAGES/764.png,650,1.166666667,0.925555556,0.1
IMAGES/765.png,650,1.388888889,0.732222222,1.188888889
IMAGES/766.png,450,1.833333333,0.7,0.722222222
IMAGES/767.png,450,0.722222222,0.796666667,1.188888889
IMAGES/768.png,532,2.055555556,0.7,1.188888889
IMAGES/769.png,780,1.388888889,0.796666667,0.877777778
IMAGES/770.png,780,0.944444444,0.796666667,0.877777778
IMAGES/771.png,650,2.277777778,0.957777778,0.877777778
IMAGES/772.png,532,2.055555556,0.764444444,0.1
IMAGES/773.png,780,2.5,0.7,1.5
IMAGES/774.png,450,1.833333333,0.732222222,0.255555556
IMAGES/775.png,450,0.5,0.893333333,1.344444444
IMAGES/776.png,780,1.166666667,0.796666667,0.255555556
IMAGES/777.png,450,1.833333333,0.99,0.722222222
IMAGES/778.png,532,2.5,0.732222222,0.877777778
IMAGES/779.png,532,2.277777778,0.925555556,0.722222222
IMAGES/780.png,450,0.5,0.796666667,1.033333333
IMAGES/781.png,780,2.5,0.861111111,0.877777778
IMAGES/782.png,532,1.833333333,0.861111111,0.566666667
IMAGES/783.png,450,1.166666667,0.764444444,0.877777778
IMAGES/784.png,532,0.5,0.796666667,0.1
IMAGES/785.png,450,1.833333333,0.796666667,1.5
IMAGES/786.png,450,1.166666667,0.893333333,0.411111111
IMAGES/787.png,780,1.833333333,0.99,0.566666667
IMAGES/788.png,780,1.611111111,0.99,0.1
IMAGES/789.png,450,1.166666667,0.7,0.566666667
IMAGES/790.png,650,2.277777778,0.861111111,0.255555556
IMAGES/791.png,650,2.055555556,0.893333333,0.411111111
IMAGES/792.png,650,1.833333333,0.732222222,1.033333333
IMAGES/793.png,450,2.055555556,0.764444444,0.1
IMAGES/794.png,650,0.5,0.764444444,0.566666667
IMAGES/795.png,532,1.388888889,0.7,0.411111111
IMAGES/796.png,450,1.833333333,0.99,0.877777778
IMAGES/797.png,780,1.611111111,0.861111111,1.5
IMAGES/798.png,650,1.611111111,0.893333333,0.411111111
IMAGES/799.png,450,0.5,0.796666667,1.188888889
IMAGES/800.png,650,1.166666667,0.861111111,0.566666667
IMAGES/801.png,450,0.944444444,0.796666667,0.411111111
IMAGES/802.png,532,0.722222222,0.7,1.344444444
IMAGES/803.png,532,0.944444444,0.99,1.344444444
IMAGES/804.png,650,1.388888889,0.828888889,1.188888889
IMAGES/805.png,450,2.055555556,0.925555556,1.5
IMAGES/806.png,650,1.388888889,0.7,1.344444444
IMAGES/807.png,532,1.388888889,0.957777778,0.566666667
IMAGES/808.png,532,1.388888889,0.99,1.344444444
IMAGES/809.png,650,1.388888889,0.99,1.5
IMAGES/810.png,532,2.277777778,0.828888889,0.255555556
IMAGES/811.png,650,1.388888889,0.828888889,0.255555556
IMAGES/812.png,780,1.833333333,0.732222222,0.255555556
IMAGES/813.png,780,2.055555556,0.99,0.722222222
IMAGES/814.png,780,0.722222222,0.7,1.5
IMAGES/815.png,450,1.388888889,0.925555556,0.255555556
IMAGES/816.png,450,0.722222222,0.764444444,0.1
IMAGES/817.png,650,0.722222222,0.7,0.566666667
IMAGES/818.png,532,0.944444444,0.99,0.877777778
IMAGES/819.png,650,2.5,0.861111111,0.255555556
IMAGES/820.png,532,1.611111111,0.764444444,0.1
IMAGES/821.png,450,0.944444444,0.925555556,0.255555556
IMAGES/822.png,650,0.722222222,0.957777778,0.1
IMAGES/823.png,780,2.277777778,0.99,0.722222222
IMAGES/824.png,780,2.277777778,0.893333333,0.255555556
IMAGES/825.png,650,0.5,0.7,1.033333333
IMAGES/826.png,780,2.055555556,0.893333333,0.566666667
IMAGES/827.png,650,1.833333333,0.732222222,1.344444444
IMAGES/828.png,650,0.5,0.893333333,0.1
IMAGES/829.png,780,2.055555556,0.7,1.033333333
IMAGES/830.png,532,0.944444444,0.828888889,1.344444444
IMAGES/831.png,450,0.5,0.796666667,0.566666667
IMAGES/832.png,650,1.166666667,0.7,1.5
IMAGES/833.png,780,2.277777778,0.99,0.566666667
IMAGES/834.png,450,2.055555556,0.732222222,0.566666667
IMAGES/835.png,780,0.944444444,0.828888889,0.1
IMAGES/836.png,780,2.277777778,0.861111111,1.033333333
IMAGES/837.png,532,1.166666667,0.957777778,1.5
IMAGES/838.png,650,1.611111111,0.732222222,1.033333333
IMAGES/839.png,450,1.833333333,0.796666667,1.344444444
IMAGES/840.png,450,0.944444444,0.764444444,1.5
IMAGES/841.png,532,0.722222222,0.796666667,1.5
IMAGES/842.png,650,0.5,0.893333333,0.722222222
IMAGES/843.png,450,0.5,0.796666667,1.344444444
IMAGES/844.png,532,1.833333333,0.764444444,0.877777778
IMAGES/845.png,450,0.944444444,0.861111111,1.344444444
IMAGES/846.png,450,2.055555556,0.925555556,0.722222222
IMAGES/847.png,650,1.166666667,0.957777778,1.344444444
IMAGES/848.png,650,1.166666667,0.925555556,0.722222222
IMAGES/849.png,650,0.5,0.957777778,0.255555556
IMAGES/850.png,450,2.5,0.925555556,0.877777778
IMAGES/851.png,650,2.5,0.957777778,0.877777778
IMAGES/852.png,780,0.944444444,0.764444444,0.255555556
IMAGES/853.png,532,0.944444444,0.925555556,0.722222222
IMAGES/854.png,650,1.388888889,0.861111111,0.722222222
IMAGES/855.png,450,1.388888889,0.925555556,1.033333333
IMAGES/856.png,450,0.722222222,0.732222222,0.1
IMAGES/857.png,532,1.166666667,0.796666667,0.877777778
IMAGES/858.png,780,1.388888889,0.796666667,0.722222222
IMAGES/859.png,780,1.388888889,0.893333333,0.566666667
IMAGES/860.png,650,2.277777778,0.893333333,1.188888889
IMAGES/861.png,532,2.055555556,0.7,0.411111111
IMAGES/862.png,780,1.611111111,0.957777778,0.411111111
IMAGES/863.png,532,0.5,0.7,0.1
IMAGES/864.png,450,0.5,0.828888889,0.1
IMAGES/865.png,532,2.055555556,0.893333333,0.566666667
IMAGES/866.png,450,2.5,0.732222222,0.1
IMAGES/867.png,780,0.944444444,0.7,1.033333333
IMAGES/868.png,450,1.611111111,0.893333333,1.188888889
IMAGES/869.png,450,0.944444444,0.957777778,0.255555556
IMAGES/870.png,650,2.055555556,0.925555556,0.255555556
IMAGES/871.png,780,2.5,0.828888889,1.033333333
IMAGES/872.png,780,0.5,0.893333333,0.722222222
IMAGES/873.png,650,2.055555556,0.828888889,0.255555556
IMAGES/874.png,780,2.055555556,0.732222222,0.255555556
IMAGES/875.png,532,1.833333333,0.861111111,0.255555556
IMAGES/876.png,450,1.833333333,0.957777778,0.411111111
IMAGES/877.png,532,2.055555556,0.957777778,1.344444444
IMAGES/878.png,532,0.722222222,0.796666667,1.033333333
IMAGES/879.png,650,2.277777778,0.828888889,0.411111111
IMAGES/880.png,650,2.5,0.957777778,0.566666667
IMAGES/881.png,532,2.055555556,0.796666667,1.188888889
IMAGES/882.png,780,1.833333333,0.7,0.722222222
IMAGES/883.png,450,1.611111111,0.99,1.5
IMAGES/884.png,650,1.166666667,0.893333333,1.5
IMAGES/885.png,780,2.5,0.99,1.344444444
IMAGES/886.png,780,0.5,0.99,0.722222222
IMAGES/887.png,780,0.722222222,0.861111111,1.344444444
IMAGES/888.png,532,0.944444444,0.828888889,0.411111111
IMAGES/889.png,450,2.277777778,0.957777778,1.033333333
IMAGES/890.png,532,1.166666667,0.99,0.877777778
IMAGES/891.png,450,1.611111111,0.99,1.344444444
IMAGES/892.png,450,0.722222222,0.732222222,1.344444444
IMAGES/893.png,450,1.388888889,0.861111111,0.1
IMAGES/894.png,532,2.277777778,0.732222222,0.722222222
IMAGES/895.png,650,1.611111111,0.99,1.033333333
IMAGES/896.png,532,1.166666667,0.925555556,0.877777778
IMAGES/897.png,650,0.5,0.764444444,1.033333333
IMAGES/898.png,780,1.611111111,0.957777778,0.255555556
IMAGES/899.png,450,0.722222222,0.925555556,0.877777778
IMAGES/900.png,450,0.944444444,0.7,1.188888889
IMAGES/901.png,532,2.055555556,0.732222222,0.411111111
IMAGES/902.png,780,1.388888889,0.861111111,0.1
IMAGES/903.png,780,0.944444444,0.893333333,0.255555556
IMAGES/904.png,780,0.5,0.7,0.722222222
IMAGES/905.png,650,0.5,0.957777778,1.188888889
IMAGES/906.png,650,0.944444444,0.861111111,1.5
IMAGES/907.png,780,0.944444444,0.828888889,1.344444444
IMAGES/908.png,450,0.722222222,0.7,1.188888889
IMAGES/909.png,650,0.722222222,0.764444444,0.1
IMAGES/910.png,780,0.944444444,0.764444444,0.877777778
IMAGES/911.png,780,2.5,0.7,1.344444444
IMAGES/912.png,780,2.5,0.957777778,0.722222222
IMAGES/913.png,450,0.722222222,0.764444444,0.566666667
IMAGES/914.png,532,1.833333333,0.893333333,1.033333333
IMAGES/915.png,780,2.055555556,0.893333333,0.722222222
IMAGES/916.png,780,2.277777778,0.861111111,0.1
IMAGES/917.png,450,1.611111111,0.925555556,1.033333333
IMAGES/918.png,450,1.166666667,0.99,0.877777778
IMAGES/919.png,450,2.5,0.828888889,0.566666667
IMAGES/920.png,780,0.5,0.732222222,0.722222222
IMAGES/921.png,780,2.055555556,0.764444444,0.722222222
IMAGES/922.png,780,1.166666667,0.764444444,0.255555556
IMAGES/923.png,650,2.5,0.732222222,0.877777778
IMAGES/924.png,650,1.611111111,0.828888889,0.411111111
IMAGES/925.png,532,0.722222222,0.732222222,1.344444444
IMAGES/926.png,532,0.5,0.764444444,0.566666667
IMAGES/927.png,532,1.833333333,0.957777778,1.344444444
IMAGES/928.png,450,2.055555556,0.99,0.722222222
IMAGES/929.png,532,0.722222222,0.732222222,0.877777778
IMAGES/930.png,450,2.277777778,0.957777778,1.344444444
IMAGES/931.png,650,1.388888889,0.828888889,0.411111111
IMAGES/932.png,780,0.722222222,0.957777778,1.033333333
IMAGES/933.png,650,1.611111111,0.764444444,1.188888889
IMAGES/934.png,532,1.833333333,0.893333333,0.255555556
IMAGES/935.png,780,0.722222222,0.99,1.033333333
IMAGES/936.png,450,1.388888889,0.796666667,0.877777778
IMAGES/937.png,450,1.166666667,0.796666667,0.1
IMAGES/938.png,450,0.944444444,0.893333333,0.255555556
IMAGES/939.png,650,1.611111111,0.925555556,0.1
IMAGES/940.png,650,2.5,0.893333333,1.188888889
IMAGES/941.png,532,1.611111111,0.7,1.188888889
IMAGES/942.png,532,1.166666667,0.99,0.255555556
IMAGES/943.png,780,0.944444444,0.732222222,1.188888889
IMAGES/944.png,780,1.388888889,0.99,1.188888889
IMAGES/945.png,450,0.5,0.861111111,0.255555556
IMAGES/946.png,450,1.388888889,0.828888889,0.877777778
IMAGES/947.png,450,0.722222222,0.99,1.5
IMAGES/948.png,650,0.944444444,0.764444444,0.877777778
IMAGES/949.png,450,2.055555556,0.732222222,0.255555556
IMAGES/950.png,780,1.833333333,0.893333333,1.344444444
IMAGES/951.png,650,2.055555556,0.732222222,0.722222222
IMAGES/952.png,780,0.722222222,0.861111111,0.566666667
IMAGES/953.png,650,2.5,0.796666667,0.255555556
IMAGES/954.png,650,0.722222222,0.893333333,0.255555556
IMAGES/955.png,650,2.277777778,0.925555556,1.188888889
IMAGES/956.png,450,1.833333333,0.925555556,0.255555556
IMAGES/957.png,780,2.5,0.828888889,0.1
IMAGES/958.png,650,1.833333333,0.957777778,1.5
IMAGES/959.png,650,2.277777778,0.7,1.5
IMAGES/960.png,450,1.388888889,0.732222222,1.344444444
IMAGES/961.png,532,1.611111111,0.796666667,1.5
IMAGES/962.png,780,1.833333333,0.828888889,1.5
IMAGES/963.png,532,1.611111111,0.796666667,1.188888889
IMAGES/964.png,780,2.277777778,0.828888889,0.877777778
IMAGES/965.png,450,0.722222222,0.828888889,1.344444444
IMAGES/966.png,650,1.388888889,0.957777778,0.877777778
